,NOMBRE_VERTIDO,TITULAR,MUNICIPIO,PROVINCIA,UTM X  Huso 30,UTM Y  Huso 30,MEDIO     RECEPTOR,NATURALEZA_VERTIDO,CARACT_VERTIDO,VOLUMEN_m3_ano,NATURALEZA_RECEPTOR,REF_EXPEDIENTE,tipo_titular
1558,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,COBEJA,TOLEDO,429802.0,4429448.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,219.0,CATEGORÍA I,AV-0236/2023,F
1559,PERSONA FÍSICA (NAVE ALMACÉN),PERSONA FÍSICA,COBEJA,TOLEDO,426554.0,4431540.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,300.0,CATEGORÍA I,AV-0207/2023,F
1560,EDAR SAGRA CENTRO,MANCOMUNIDAD MUNICIPIOS SAGRA ALTA,COBEJA,TOLEDO,427880.0,4427800.0,RÍO GUATEN,URBANO O ASIMILABLE,>10.000 h-e,1927200.0,CATEGORÍA I,AV-0067/2011,J
1561,HROS. DE GARCÍA DE LOS HUERTOS (VIVIENDAS),"HROS. DE GARCÍA DE LOS HUERTOS PALACIOS, CONCEPCIÓN",CONSUEGRA,TOLEDO,434694.0,4375023.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,400.0,CATEGORÍA I,AV-0039/2013,
1562,"E.S. CTRA. N-403, KM 51,200 M.I.","CEDIPSA, S.A.",ESCALONA,TOLEDO,380600.0,4445235.0,TERRENO,INDUSTRIAL,CLASE 1 Resto,1560.0,CATEGORÍA I,AV-0062/1996,J
1563,URB. ALMOROJUELO,AYUNTAMIENTO DE ESCALONA,ESCALONA,TOLEDO,382935.0,4448120.0,RÍO ALBERCHE,URBANO O ASIMILABLE,<2.000 h-e,70080.0,CATEGORÍA I,AV-0060/2009,A
1564,URB. VILLARTA DE ESCALONA,COM. PROP. URB. VILLARTA DE ESCALONA,ESCALONA,TOLEDO,376807.0,4443891.0,RÍO ALBERCHE,URBANO O ASIMILABLE,<2.000 h-e,27375.0,CATEGORÍA I,AV-0056/1998,J
1565,URB. CIGARRALES DEL ALBERCHE,AYUNTAMIENTO DE ESCALONA,ESCALONA,TOLEDO,383050.0,4448450.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,7300.0,CATEGORÍA I,AV-0016/1982,A
1566,EDAR ESCALONA,AYUNTAMIENTO DE ESCALONA,ESCALONA,TOLEDO,378240.0,4445270.0,RÍO ALBERCHE,URBANO O ASIMILABLE,>10.000 h-e,495320.0,CATEGORÍA I,AV-0628/1987,A
1567,NAVE INDUSTRIAL TOLINTEMA (ASEOS),"TOLINTEMA, S.L.",ESCALONILLA,TOLEDO,387657.0,4423236.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,182.0,CATEGORÍA I,AV-0113/2007,J
1568,HORMIGONES CASTREJÓN (ASEOS),"HORMIGONES CASTREJÓN, S.L.",ESCALONILLA,TOLEDO,384539.0,4416051.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,450.0,CATEGORÍA I,AV-0108/2008,J
1569,EDAR CARMENA-ESCALONILLA,AYUNTAMIENTO DE ESCALONILLA,ESCALONILLA,TOLEDO,382295.0,4421098.0,ARROYO DEL VALLE,URBANO O ASIMILABLE,2.000-10.000 h-e,372669.0,CATEGORÍA I,AV-0031/2022,A
1570,URB. LAS FUENTES,JUNTA COMPENSACION URB. LAS FUENTES,FUENSALIDA,TOLEDO,400830.0,4435240.0,ARROYO CAÑADILLAS,URBANO O ASIMILABLE,<2.000 h-e,63875.0,CATEGORÍA I,AV-0048/1997,A
1571,EDAR FUENSALIDA,AYUNTAMIENTO DE FUENSALIDA,FUENSALIDA,TOLEDO,398200.0,4435360.0,ARROYO SAUCERAS,URBANO O ASIMILABLE,>10.000 h-e,969394.0,CATEGORÍA I,AV-0100/2004,A
1572,YEGUADA DELGADO DEL CASTILLO (VIVIENDA),"YEGUADA DELGADO DEL CASTILLO, S.L.",FUENSALIDA,TOLEDO,399394.0,4443452.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1278.0,CATEGORÍA I,AV-0017/2017,J
1573,EDAR GARCIOTUM,AYUNTAMIENTO DE GARCIOTUM,GARCIOTUM,TOLEDO,359055.0,4439363.0,REGUERO DEL CAÑO,URBANO O ASIMILABLE,<2.000 h-e,28470.0,CATEGORÍA I,AV-0108/2003,A
1574,EDAR GERINDOTE,AYUNTAMIENTO DE GERINDOTE,GERINDOTE,TOLEDO,391893.0,4422605.0,ARROYO FONTARRÓN,URBANO O ASIMILABLE,2.000-10.000 h-e,213617.0,CATEGORÍA I,AV-0029/2015,A
1575,URB. CARAHORMA,COM. PROP. URB. CARAHORMA,GUARDIA (LA),TOLEDO,468980.0,4403360.0,ARROYO DE SANTA MARÍA,URBANO O ASIMILABLE,<2.000 h-e,43800.0,CATEGORÍA I,AV-0085/2010,J
1576,PERSONA FÍSICA (ASEOS ALMAZARA),PERSONA FÍSICA,GUARDIA (LA),TOLEDO,458892.0,4405784.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,567.0,CATEGORÍA I,AV-0023/2015,F
1577,FINCA FUENTE LARGA (VIVIENDAS),"FIESTA HOTELS & RESORTS, S.L.",GUARDIA (LA),TOLEDO,458471.0,4409710.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1642.5,CATEGORÍA I,AV-0118/2003,J
1578,EL REFUGIO DE CRISTAL (CASA RURAL),"EL REFUGIO DE CRISTAL, S.L.",HONTANAR,TOLEDO,372124.0,4384967.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,500.0,CATEGORÍA I,AV-0069/2006,J
1579,CASA RURAL LAS LANCHAS,PERSONA FÍSICA,HONTANAR,TOLEDO,372479.0,4383427.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,330.0,CATEGORÍA I,AV-0002/2019,F
1580,VALDECORCHOS (CASA RURAL),S.A.T. VALDECORCHOS,HONTANAR,TOLEDO,368758.0,4388546.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,216.0,CATEGORÍA I,AV-0032/2021,J
1581,EDAR HONTANAR,AYUNTAMIENTO DE HONTANAR,HONTANAR,TOLEDO,370969.0,4386097.0,ARROYO PINILLA,URBANO O ASIMILABLE,<2.000 h-e,28835.0,CATEGORÍA III,AV-0119/2023,A
1582,URB. SOTO ALBERCHE,COM. PROP. URB. SOTO ALBERCHE,HORMIGOS,TOLEDO,372796.0,4438273.0,RÍO ALBERCHE,URBANO O ASIMILABLE,<2.000 h-e,142496.0,CATEGORÍA I,AV-0061/1999,J
1583,ALOJAMIENTO RURAL MILUNA,"NIRBUNJATIS EXPERIENCE, S.L.",HORMIGOS,TOLEDO,377170.0,4442180.0,ARROYO DE GUAÑEL,URBANO O ASIMILABLE,<2.000 h-e,1736.0,CATEGORÍA I,AV-0006/2021,J
1584,SALA DE FIESTAS LA PRADERA,PERSONA FÍSICA,IGLESUELA DEL TIETAR (LA),TOLEDO,345916.0,4457729.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,840.0,CATEGORÍA I,AV-0055/2009,F
1585,BASE BRIF LA IGLESUELA DEL TIETAR,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y RETO DEMOGRÁFICO,IGLESUELA DEL TIETAR (LA),TOLEDO,348246.0,4457463.0,ARROYO HONDO DEL VALLE,URBANO O ASIMILABLE,<2.000 h-e,5133.0,CATEGORÍA I,AV-0040/2021,A
1586,HOTEL RURAL CASONA EL TEJAREJO (EDIFICIO PRINCIPAL),"REGISTRO CENTRO DE FORMACIÓN, S.L.",IGLESUELA DEL TIETAR (LA),TOLEDO,346094.0,4457956.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,640.0,CATEGORÍA I,AV-0079/2009,J
1587,HOTEL RURAL CASONA EL TEJAREJO (ED. ANEXO - CASA TEMÁTICA),"REGISTRO CENTRO DE FORMACIÓN, S.L.",IGLESUELA DEL TIETAR (LA),TOLEDO,345882.0,4457905.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1022.0,CATEGORÍA I,AV-0061/2011,J
1588,AERÓDROMO EL TIÉTAR (ASEOS),"HISPÁNICA DE AVIACIÓN, S.A.",IGLESUELA DEL TIETAR (LA),TOLEDO,347514.0,4456682.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,770.0,CATEGORÍA I,AV-0054/2011,J
1589,URB. LOS ALMORALES,E.U.C.C. LOS ALMORALES,ILLESCAS,TOLEDO,422400.0,4442685.0,ARROYO DE GANSARINOS,URBANO O ASIMILABLE,<2.000 h-e,6132.0,CATEGORÍA I,AV-0121/2004,
1590,URB. VIÑAS PERDIDAS,E.U.C.C. VIÑAS PERDIDAS,ILLESCAS,TOLEDO,424148.0,4441437.0,ARROYO DE GANSARINOS,URBANO O ASIMILABLE,<2.000 h-e,14235.0,CATEGORÍA I,AV-0038/1994,
1591,URB. DEHESA DE MORATALAZ,E.U.C.C. DEHESA DE MORATALAZ,ILLESCAS,TOLEDO,431726.0,4444169.0,ARROYO DE LAS CARCABAS,URBANO O ASIMILABLE,<2.000 h-e,116800.0,CATEGORÍA I,AV-0028/1995,
1592,"URB. LA BALAGUERA, LOS NEGRETES Y VILLA REAL","MANCOMUNIDAD LA BALAGUERA, LOS NEGRETES Y VILLA REAL",ILLESCAS,TOLEDO,423424.0,4443767.0,ARROYO DEL HIGUERAL,URBANO O ASIMILABLE,<2.000 h-e,43800.0,CATEGORÍA I,AV-0042/1994,J
1593,PERSONA FÍSICA (CENTRO OCIO EQUINO),PERSONA FÍSICA,ILLESCAS,TOLEDO,431924.0,4446962.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,617.0,CATEGORÍA I,AV-0037/2013,F
1594,LADRILLOS MORA (ASEOS NAVE AMPLIACION),"LADRILLOS MORA, S.L.",ILLESCAS,TOLEDO,426505.0,4439755.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,800.0,CATEGORÍA I,AV-0133/2005,J
1595,LADRILLOS MORA (ASEOS NAVE),"LADRILLOS MORA, S.L.",ILLESCAS,TOLEDO,426460.0,4439907.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,800.0,CATEGORÍA I,AV-0132/2005,J
1596,URB. LOS OLIVOS (ILLESCAS),E.U.C. URB. LOS OLIVOS,ILLESCAS,TOLEDO,422440.0,4443150.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,8395.0,CATEGORÍA I,AV-0114/2003,
1597,EXPLOTACION AGROPECUARIA VILLAMAR (ASEOS),"VILLAMAR 2003, S.L.",ILLESCAS,TOLEDO,425230.0,4442153.0,ARROYO HIGUERAL,URBANO O ASIMILABLE,<2.000 h-e,1004.0,CATEGORÍA I,AV-0123/2004,J
1598,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,LAGARTERA,TOLEDO,310990.0,4415967.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,292.0,CATEGORÍA I,AV-0074/2020,F
1599,CENTRO DE INVESTIGACIÓN AGUILAS DE FUENTE EMPEDRADA,"ESVA ASISTENCIA VETERINARIA, S.L.",LAGARTERA,TOLEDO,311224.0,4423090.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,483.0,CATEGORÍA I,AV-0040/2013,J
1600,INDUSTRIA CARNICA GRUPO SADA,"GRUPO SADA P.A., S.A.",LOMINCHAR,TOLEDO,418960.0,4438473.0,ARROYO DEL AGUA,INDUSTRIAL,CLASE 2 Resto,127750.0,CATEGORÍA I,AV-0602/1987,J
1601,POL. IND. PUERTA DEL SOL SECTOR S-11,"PROYECTOS URBANÍSTICOS PUERTA DEL SOL, S.L.",MAGAN,TOLEDO,416867.0,4425459.0,ARROYO MAGÁN,URBANO O ASIMILABLE,<2.000 h-e,3833.0,CATEGORÍA I,AV-0007/2020,J
1602,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,MALPICA DE TAJO,TOLEDO,361960.0,4413557.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,904.0,CATEGORÍA I,AV-0053/2011,F
1603,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,MALPICA DE TAJO,TOLEDO,362938.0,4415974.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,250.0,CATEGORÍA I,AV-0032/2013,F
1604,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,MALPICA DE TAJO,TOLEDO,362815.0,4415307.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,250.0,CATEGORÍA I,AV-0023/2017,F
1605,BODEGA VINO TINTO (OSBORNE),"OSBORNE SELECCION, S.A.",MALPICA DE TAJO,TOLEDO,358590.0,4415048.0,FILTRO VERDE,INDUSTRIAL,CLASE 2 Resto,15000.0,CATEGORÍA I,AV-0118/2005,J
1606,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,MALPICA DE TAJO,TOLEDO,365120.0,4416785.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,190.0,CATEGORÍA I,AV-0073/2009,F
1607,EDAR MANZANEQUE,AYUNTAMIENTO DE MANZANEQUE,MANZANEQUE,TOLEDO,433200.0,4387425.0,ARROYO DE RIANSARES,URBANO O ASIMILABLE,<2.000 h-e,38300.0,CATEGORÍA I,AV-0641/1987,A
1608,EDAR MAQUEDA,AYUNTAMIENTO DE MAQUEDA,MAQUEDA,TOLEDO,382000.0,4435660.0,ARROYO DE MAJARAZ,URBANO O ASIMILABLE,<2.000 h-e,110000.0,CATEGORÍA I,AV-0107/2003,A
1609,EDAR MARRUPE,AYUNTAMIENTO DE MARRUPE,MARRUPE,TOLEDO,346000.0,4438240.0,ARROYO MARRUPEJO,URBANO O ASIMILABLE,<2.000 h-e,36500.0,CATEGORÍA I,AV-0114/2023,A
1610,"E.S. CTRA. CM-42, PK. 21.300 (M.I.) (ASEOS)","REPSOL COMERCIAL DE PRODUCTOS PETROLÍFEROS, S.A.",MASCARAQUE,TOLEDO,428602.0,4393890.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,320.0,CATEGORÍA I,AV-0094/2010,J
1611,PERSONA FÍSICA (RESIDENCIA CANINA),PERSONA FÍSICA,MASCARAQUE,TOLEDO,427232.0,4397572.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,357.0,CATEGORÍA I,AV-0069/2010,F
1612,"E.S. CTRA. CM-42, PK. 21,300 (M.D.) (ASEOS)","REPSOL COMERCIAL DE PRODUCTOS PETROLÍFEROS, S.A.",MASCARAQUE,TOLEDO,428320.0,4394030.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,621.0,CATEGORÍA I,AV-0093/2010,J
1613,EDAR MAZARAMBROZ,AYUNTAMIENTO DE MAZARAMBROZ,MAZARAMBROZ,TOLEDO,411374.0,4395190.0,FILTRO VERDE,URBANO O ASIMILABLE,<2.000 h-e,157680.0,CATEGORÍA I,AV-0048/1998,A
1614,EDAR MEJORADA-SEGURILLA,AYUNTAMIENTO DE MEJORADA,MEJORADA,TOLEDO,339969.0,4429778.0,ARROYO DE LA ZAFRA,URBANO O ASIMILABLE,2.000-10.000 h-e,322763.0,CATEGORÍA I,AV-0071/2018,A
1615,EDAR MENASALBAS,AYUNTAMIENTO DE MENASALBAS,MENASALBAS,TOLEDO,388920.0,4390349.0,ARROYO CERMENOS,URBANO O ASIMILABLE,2.000-10.000 h-e,451724.0,CATEGORÍA I,AV-0080/2007,A
1616,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,MENTRIDA,TOLEDO,393788.0,4452873.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,24.0,CATEGORÍA I,AV-0056/2011,F
1617,URB. CAPELLANÍA CERRO AZUL,COM. PROP. CAPELLANÍA CERRO AZUL,MENTRIDA,TOLEDO,398368.0,4451875.0,ARROYO DE MAZALBA,URBANO O ASIMILABLE,<2.000 h-e,13688.0,CATEGORÍA I,AV-0072/2011,J
1618,RESIDENCIA CANINA HOLIDAY CAN RESORT,PERSONA FÍSICA,MENTRIDA,TOLEDO,403874.0,4452225.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,4380.0,CATEGORÍA I,AV-0101/2003,F
1619,URB. EL AVIÓN DE MÉNTRIDA,COM. PROP. URB. EL AVION,MENTRIDA,TOLEDO,397065.0,4453010.0,BARRANCO DE VALDEMADERA,URBANO O ASIMILABLE,<2.000 h-e,51100.0,CATEGORÍA I,AV-0062/2011,J
1620,EDAR MENTRIDA,AYUNTAMIENTO DE MENTRIDA,MENTRIDA,TOLEDO,396188.0,4456511.0,ARROYO GRANDE,URBANO O ASIMILABLE,2.000-10.000 h-e,520125.0,CATEGORÍA I,AV-0642/1987,A
1621,URB. VALDECASTAÑOS,E.U.C.C. URBANIZACIÓN VALDECASTAÑOS,MENTRIDA,TOLEDO,397565.0,4451479.0,AFLUENTE DEL ARROYO MAZALBA,URBANO O ASIMILABLE,<2.000 h-e,14600.0,CATEGORÍA I,AV-0088/2001,
1622,URB. ENCINASOLA,E.U.C.C. URB. ENCINASOLA,MENTRIDA,TOLEDO,400553.0,4456616.0,ARROYO PALANQUILLA,URBANO O ASIMILABLE,<2.000 h-e,14308.0,CATEGORÍA I,AV-0015/1992,
1623,CASERÍO DE VELILLA (EDIFICACIONES EXPLOTACIÓN EQUINA),"ESTACADA, S.A.",MOCEJON,TOLEDO,424388.0,4420298.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,419.0,CATEGORÍA I,AV-0074/2011,J
1624,CASERÍO DE VELILLA (VIVIENDAS),"ENTRECAMINOS DEL CERRO, S.A.",MOCEJON,TOLEDO,424392.0,4420232.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,646.0,CATEGORÍA I,AV-0058/2011,J
1625,EDAR SAGRA BAJA,MANCOMUNIDAD DE SERVICIOS DE LA SAGRA BAJA,MOCEJON,TOLEDO,424034.0,4418930.0,ARROYO MAGÁN,URBANO O ASIMILABLE,>10.000 h-e,2514911.0,CATEGORÍA I,AV-0130/2022,J
1626,EDAR MORA,AYUNTAMIENTO DE MORA,MORA,TOLEDO,434277.0,4395608.0,ARROYO PRADO REDONDO,URBANO O ASIMILABLE,>10.000 h-e,800000.0,CATEGORÍA I,AV-0558/1987,A
1627,BASE MANTENIMIENTO AVE MORA (ASEOS),ADIF ALTA VELOCIDAD,MORA,TOLEDO,431091.0,4393756.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,329.0,CATEGORÍA I,AV-0034/2021,
1628,HOTEL VILLA NAZULES,"AGROTÉCNICAS SAN JOSÉ, S.L.",NAMBROCA,TOLEDO,422765.0,4399336.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,6278.0,CATEGORÍA I,AV-0034/2015,J
1629,ALBERGUE JUVENIL EL CASAR DE LA INESA,FUNDACIÓN CARRAL,NAMBROCA,TOLEDO,420892.0,4409776.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2500.0,CATEGORÍA I,AV-0090/2010,J
1630,EDAR NAMBROCA,AYUNTAMIENTO DE NAMBROCA,NAMBROCA,TOLEDO,419314.0,4408870.0,ARROYO RAMABUJAS,URBANO O ASIMILABLE,2.000-10.000 h-e,537484.0,CATEGORÍA I,AV-0134/2008,A
1631,EDAR NAVAHERMOSA,AYUNTAMIENTO DE NAVAHERMOSA,NAVAHERMOSA,TOLEDO,374379.0,4389739.0,ARROYO NAVARRISQUILLOS,URBANO O ASIMILABLE,2.000-10.000 h-e,708830.0,CATEGORÍA I,AV-0085/2007,A
1632,FÁBRICA CORCHOS CASTILLA LA MANCHA (ASEOS),"CORCHOS CASTILLA LA MANCHA, S.L.",NAVAHERMOSA,TOLEDO,375966.0,4389795.0,ARROYO DE VALHONDO,URBANO O ASIMILABLE,<2.000 h-e,514.0,CATEGORÍA I,AV-0073/2011,J
1633,CAMPING LA MILAGRA,AYUNTAMIENTO DE NAVAHERMOSA,NAVAHERMOSA,TOLEDO,372218.0,4386891.0,ARROYO DE LA FUENTE DE LOS VALLEJOS,URBANO O ASIMILABLE,<2.000 h-e,4950.0,CATEGORÍA I,AV-0102/2021,A
1634,EDAR NAVALPAR (NAVALCAN-PARRILLAS),AYUNTAMIENTO DE NAVALCAN,NAVALCAN,TOLEDO,322129.0,4435599.0,ARROYO PORQUERIZO,URBANO O ASIMILABLE,2.000-10.000 h-e,550000.0,CATEGORÍA I,AV-0062/1998,A
1635,URB. RIO CEDENA,COM. PROP. URB. RÍO CEDENA,NAVALMORALES (LOS),TOLEDO,366754.0,4392084.0,RÍO CEDENA,URBANO O ASIMILABLE,<2.000 h-e,62050.0,CATEGORÍA I,AV-0113/2005,J
1636,FINCA MOLINO DE LA SACRISTANA,PERSONA FÍSICA,NAVALMORALES (LOS),TOLEDO,366704.0,4391318.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,640.0,CATEGORÍA I,AV-0071/2000,F
1637,EDAR LOS NAVALMORALES,AYUNTAMIENTO DE LOS NAVALMORALES,NAVALMORALES (LOS),TOLEDO,360275.0,4399697.0,ARROYO MOLINOS,URBANO O ASIMILABLE,2.000-10.000 h-e,334880.0,CATEGORÍA I,AV-0020/2021,A
1638,EDAR LOS NAVALUCILLOS,AYUNTAMIENTO DE LOS NAVALUCILLOS,NAVALUCILLOS (LOS),TOLEDO,357873.0,4392249.0,ARROYO NAVALUCILLOS,URBANO O ASIMILABLE,2.000-10.000 h-e,413910.0,CATEGORÍA I,AV-0095/2007,A
1639,EDAR ROBLEDO DEL BUEY,AYUNTAMIENTO DE LOS NAVALUCILLOS,NAVALUCILLOS (LOS),TOLEDO,353686.0,4381476.0,AFLUENTE DEL RÍO PUSA,URBANO O ASIMILABLE,<2.000 h-e,6405.0,CATEGORÍA I,AV-0064/2021,A
1640,CASA RURAL HUERTA LA CLAUDIA,PERSONA FÍSICA,NAVALUCILLOS (LOS),TOLEDO,357292.0,4388221.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1960.0,CATEGORÍA I,AV-0026/2016,F
1641,CASA RURAL LA CABRERA,AYUNTAMIENTO DE LOS NAVALUCILLOS,NAVALUCILLOS (LOS),TOLEDO,354222.0,4385340.0,RÍO PUSA,URBANO O ASIMILABLE,<2.000 h-e,2190.0,CATEGORÍA I,AV-0056/2019,A
1642,CABEZA DE GATO (VIV. UNIFAMILIAR),"CABEZA DE GATO, S.L.",NAVAMORCUENDE,TOLEDO,346555.0,4441618.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,160.0,CATEGORÍA I,AV-0060/2018,J
1643,PERSONA FÍSICA (VIVIENDA),PERSONA FÍSICA,NAVAMORCUENDE,TOLEDO,345308.0,4441760.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.0,CATEGORÍA I,AV-0032/2015,F
1644,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,NAVAMORCUENDE,TOLEDO,349313.0,4447630.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,307.0,CATEGORÍA I,AV-0027/2017,F
1645,FÁBRICA DE CEMENTOS PORTLAND VALDERRIVAS,"CEMENTOS PORLAND VALDERIVAS, S.A.",NOBLEJAS,TOLEDO,465008.0,4424181.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1095.0,CATEGORÍA I,AV-0093/2022,J
1646,PARQUE DE MAQUINARIA SACYR NOBLEJAS (ASEOS),"SACYR CONSTRUCCIÓN, S.A.",NOBLEJAS,TOLEDO,465718.0,4424136.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,876.0,CATEGORÍA I,AV-0066/2006,J
1647,FABRICA PRODUCTOS LACTEOS SCHREIBER FOODS,"SCHREIBER FOODS ESPAÑA, S.L.",NOBLEJAS,TOLEDO,465123.0,4424791.0,ARROYO DE LAS CANALEJAS,INDUSTRIAL,CLASE 2 Resto,675250.0,CATEGORÍA I,AV-0128/2007,J
1648,EDAR NOBLEJAS,AYUNTAMIENTO DE NOBLEJAS,NOBLEJAS,TOLEDO,462994.0,4427131.0,ARROYO FUENTE NUEVA,URBANO O ASIMILABLE,>10.000 h-e,474500.0,CATEGORÍA I,AV-0116/2005,A
1649,PARQUE DE MAQUINARIA ACCIONA (ASEOS Y VESTUARIOS),"ACCIONA INFRAESTRUCTURAS, S.A.",NOBLEJAS,TOLEDO,464540.0,4424280.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,880.0,CATEGORÍA I,AV-0018/2024,J
1650,PARQUE DE MAQUINARIA SACYR NOBLEJAS (INDUSTRIAL),"SACYR CONSTRUCCIÓN, S.A.",NOBLEJAS,TOLEDO,465615.0,4424539.0,ARROYO DE LAS CANALEJAS,INDUSTRIAL,CLASE 1 Resto,950.0,CATEGORÍA I,AV-0067/2006,J
1651,EDAR NOEZ,AYUNTAMIENTO DE NOEZ,NOEZ,TOLEDO,400332.0,4400111.0,ARROYO CONDE,URBANO O ASIMILABLE,2.000-10.000 h-e,199000.0,CATEGORÍA I,AV-0096/2023,A
1652,EDAR NOMBELA,AYUNTAMIENTO DE NOMBELA,NOMBELA,TOLEDO,372759.0,4446117.0,ARROYO CANTARRANAS,URBANO O ASIMILABLE,<2.000 h-e,110000.0,CATEGORÍA I,AV-0715/1987,A
1653,PERSONA FÍSICA (ASEO NAVE GANADERA Y CINEGÉTICA),PERSONA FÍSICA,NOMBELA,TOLEDO,368167.0,4447011.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,180.0,CATEGORÍA I,AV-0062/2021,F
1654,GRANJA OVIMAR (ASEOS),"GRANJAS OVIMAR, S.A.",NOVES,TOLEDO,389975.0,4432010.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1417.0,CATEGORÍA I,AV-0057/2011,J
1655,URB. OLVEITE I LOS ARENAZOS,AYUNTAMIENTO DE NOVES,NOVES,TOLEDO,391603.0,4430005.0,ARROYO ORBEITE,URBANO O ASIMILABLE,<2.000 h-e,29200.0,CATEGORÍA I,AV-0124/2004,A
1656,LABORATORIOS INDAS (ASEOS),"LABORATORIOS INDAS, S.A.",NOVES,TOLEDO,394230.0,4433633.0,ARROYO BARCIENCE,URBANO O ASIMILABLE,<2.000 h-e,7300.0,CATEGORÍA I,AV-0051/2000,J
1657,URB. VISTA GOLF (SECTOR OLVEITE II),AYUNTAMIENTO DE NOVES,NOVES,TOLEDO,391900.0,4429665.0,ARROYO ORBEITE,URBANO O ASIMILABLE,<2.000 h-e,102200.0,CATEGORÍA I,AV-0092/2001,A
1658,EDAR NOVES,AYUNTAMIENTO DE NOVES,NOVES,TOLEDO,390320.0,4434815.0,ARROYO SAN SILVESTRE,URBANO O ASIMILABLE,2.000-10.000 h-e,534360.0,CATEGORÍA I,AV-0564/1987,A
1659,CENTRO RECICLAJE LODOS Y OTROS (ASEOS),"RECUPERACIONES ENERGETICAS NOVES, S.A.",NOVES,TOLEDO,387426.0,4434691.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1460.0,CATEGORÍA I,AV-0059/2006,J
1660,EDAR ILLESCAS-NUMANCIA-YUNCOS,MANCOMUNIDAD MUNICIPIOS SAGRA ALTA,NUMANCIA DE LA SAGRA,TOLEDO,427350.0,4435345.0,ARROYO DE GANSARINOS,URBANO O ASIMILABLE,>10.000 h-e,5475000.0,CATEGORÍA I,AV-0090/2021,J
1661,EDAR NUÑO GOMEZ,AYUNTAMIENTO DE NUÑO GOMEZ,NUÑO GOMEZ,TOLEDO,362810.0,4441811.0,FILTRO VERDE,URBANO O ASIMILABLE,<2.000 h-e,56940.0,CATEGORÍA I,AV-0104/2003,A
